10:10:27.164 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
10:10:27.798 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\80952\nacos\config
10:10:27.800 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of b68c3558-23b5-4073-9730-c6dff6397579_config-0
10:10:27.826 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 1 urls, producing 3 keys and 6 values 
10:10:27.841 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 4 keys and 9 values 
10:10:27.850 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 3 keys and 10 values 
10:10:27.859 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
10:10:27.866 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 7 values 
10:10:27.874 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 2 keys and 8 values 
10:10:27.876 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
10:10:27.876 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$451/0x000000080040dc40
10:10:27.876 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$452/0x000000080040d040
10:10:27.877 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
10:10:27.877 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
10:10:27.883 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:30.924 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:32.966 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:35.007 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] try to re connect to a new server ,server is  not appointed,will choose a random server.
10:10:35.008 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
10:10:35.008 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
10:10:35.036 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
10:10:35.371 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,53] - isMultiInstance:false
10:10:36.396 [main] INFO  c.r.s.RuoYiSystemApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
10:10:38.081 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9201"]
10:10:38.081 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
10:10:38.082 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.52]
10:10:38.235 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
10:10:39.202 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:40.003 [main] INFO  c.a.d.p.DruidDataSource - [init,990] - {dataSource-1,master} inited
10:10:40.004 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [addDataSource,169] - dynamic-datasource - add a datasource named [master] success
10:10:40.004 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [afterPropertiesSet,249] - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
10:10:41.448 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 2 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:42.183 [main] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
10:10:42.656 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
10:10:42.657 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
10:10:42.657 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
10:10:42.667 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of baff8ec6-6f5f-4935-a98a-950ef221ff7e
10:10:42.667 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]RpcClient init label, labels={module=naming, source=sdk}
10:10:42.668 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
10:10:42.668 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
10:10:42.669 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
10:10:42.669 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:43.793 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 3 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:44.718 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:46.250 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 4 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:46.760 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
10:10:48.788 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 5 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:48.789 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
10:10:48.789 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] try to re connect to a new server ,server is  not appointed,will choose a random server.
10:10:48.789 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
10:10:50.682 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9201"]
10:10:50.696 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-system with instance Instance{instanceId='null', ip='192.168.0.110', port=9201, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
10:10:51.032 [main] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
10:10:51.033 [main] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
10:10:51.366 [main] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
10:10:51.366 [main] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
10:10:51.366 [main] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
10:10:51.366 [main] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
10:10:51.432 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 6 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:51.685 [main] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
10:10:51.686 [main] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
10:10:51.686 [main] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
10:10:51.686 [main] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
10:10:51.686 [main] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
10:10:51.687 [main] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@223c42b0[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
10:10:51.687 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:51.821 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [destroy,226] - dynamic-datasource start closing ....
10:10:51.823 [main] INFO  c.a.d.p.DruidDataSource - [close,2043] - {dataSource-1} closing ...
10:10:51.826 [main] INFO  c.a.d.p.DruidDataSource - [close,2116] - {dataSource-1} closed
10:10:51.826 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [destroy,230] - dynamic-datasource all closed success,bye
10:10:51.892 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [baff8ec6-6f5f-4935-a98a-950ef221ff7e] Client is shutdown ,stop reconnect to server
10:10:52.014 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Pausing ProtocolHandler ["http-nio-9201"]
10:10:52.014 [main] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
10:10:52.020 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Stopping ProtocolHandler ["http-nio-9201"]
10:10:52.021 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Destroying ProtocolHandler ["http-nio-9201"]
10:10:54.176 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 7 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:57.025 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 8 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:10:59.978 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 9 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:03.016 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 10 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:06.207 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 11 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:09.506 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 12 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:12.887 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 13 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:16.373 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 14 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:19.954 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:23.638 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:27.432 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
10:11:31.317 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b68c3558-23b5-4073-9730-c6dff6397579_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
